id_hd;REGION;s1a1;s1a2;s1a3;s1a4;s1a5;s1a6;s2a1;s2a2;s2a3;s2a4;s2a5;s2a6;MEMBERS;Weight
1265;6;0;2;0;1;0;0;0;0;0;1;0;0;4;340.7154621
1266;4;0;0;0;0;0;0;0;3;0;1;0;0;4;340.7154621
1267;6;0;0;1;1;0;0;0;0;0;1;0;0;3;350.474525
1268;8;0;0;0;0;0;1;0;0;0;0;0;0;1;339.9882421
1269;7;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1270;5;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1271;6;0;0;0;0;0;1;0;0;0;0;0;1;2;352.9771458
1272;3;2;0;1;0;0;0;0;0;1;0;0;0;4;340.7154621
1273;1;0;0;0;1;0;0;0;0;0;1;0;0;2;352.9771458
1274;4;0;1;0;0;0;0;0;1;0;1;0;0;3;350.474525
1275;1;0;0;0;1;0;0;0;2;0;1;0;0;4;340.7154621
1276;2;0;0;0;0;0;1;0;0;0;0;0;0;1;339.9882421
1277;5;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1278;6;0;0;1;0;0;0;0;0;0;1;0;0;2;352.9771458
1279;7;0;0;0;0;0;0;0;0;0;0;1;1;2;352.9771458
1280;8;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1281;5;0;0;0;0;0;0;0;1;2;1;0;0;4;340.7154621
1282;8;0;0;0;0;1;0;0;0;0;1;0;0;2;352.9771458
1283;3;0;0;1;0;1;0;0;0;0;0;1;0;3;350.474525
1284;8;0;1;1;1;0;0;0;0;0;1;0;0;4;340.7154621
1285;5;0;0;1;1;0;0;0;2;1;0;0;0;5;300.0748022
1286;2;0;0;0;0;0;1;0;0;0;0;0;1;2;352.9771458
1287;6;0;0;0;1;0;0;0;1;0;0;1;0;3;350.474525
1288;1;0;0;1;0;0;0;0;0;0;0;1;0;2;352.9771458
1289;7;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1290;2;0;0;0;0;0;0;0;0;0;0;1;0;1;339.9882421
1291;4;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1292;5;0;0;0;1;0;0;0;0;1;1;0;0;3;350.474525
1293;4;0;1;0;0;0;1;0;1;0;1;0;1;5;300.0748022
1294;2;0;0;0;0;0;1;0;0;0;0;0;1;2;352.9771458
1295;5;1;1;1;0;0;0;0;0;0;0;1;0;4;340.7154621
1296;3;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1297;4;0;0;0;0;0;0;0;0;0;0;1;1;2;352.9771458
1298;5;0;2;0;1;0;0;0;0;1;0;0;0;4;340.7154621
1299;8;0;0;1;0;0;0;0;0;0;0;1;0;2;352.9771458
1300;3;0;0;0;0;1;0;0;1;0;1;0;0;3;350.474525
1301;5;0;0;0;0;1;0;0;0;2;1;0;0;4;340.7154621
1302;3;0;0;0;0;0;0;0;0;1;0;1;0;2;352.9771458
1303;1;0;0;0;1;0;0;0;0;0;1;0;0;2;352.9771458
1304;7;0;2;0;1;0;0;0;1;0;0;0;0;4;340.7154621
1305;4;0;0;2;0;1;0;0;0;1;0;1;0;5;300.0748022
1306;6;0;1;1;0;0;0;0;1;1;0;0;0;4;340.7154621
1307;4;1;0;1;0;0;0;1;0;1;0;0;0;4;340.7154621
1308;5;1;0;1;0;0;0;1;1;1;0;0;0;5;300.0748022
1309;8;0;1;0;0;1;0;0;0;0;0;1;0;3;350.474525
1310;4;0;1;0;0;1;0;0;0;0;0;0;0;2;352.9771458
1311;4;0;0;0;0;1;0;0;1;0;1;0;1;4;340.7154621
1312;3;0;0;0;1;0;0;0;1;1;0;0;0;3;350.474525
1313;6;0;0;1;0;0;0;0;0;1;0;0;1;3;350.474525
1314;2;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1315;3;0;0;0;0;1;0;1;0;1;1;0;0;4;340.7154621
1316;6;1;2;0;1;0;0;0;0;0;1;0;0;5;300.0748022
1317;3;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1318;7;0;0;0;0;1;0;0;0;0;0;0;0;1;339.9882421
1319;7;0;1;0;0;1;0;0;0;0;0;1;0;3;350.474525
1320;1;0;2;1;0;0;0;0;0;1;0;0;0;4;340.7154621
1321;2;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1322;4;0;0;1;0;1;0;0;0;1;0;1;0;4;340.7154621
1323;2;0;0;0;0;0;0;0;0;0;1;0;0;1;339.9882421
1324;8;0;1;0;0;0;0;0;0;0;1;0;0;2;352.9771458
1325;5;1;0;1;0;0;0;1;0;1;0;0;0;4;340.7154621
1326;6;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1327;4;3;0;1;0;0;0;0;0;1;0;0;0;5;300.0748022
1328;4;0;1;0;1;0;0;0;1;0;1;0;1;5;300.0748022
1329;2;0;0;2;0;1;0;0;0;0;0;1;0;4;340.7154621
1330;5;0;0;0;0;0;1;0;0;0;0;0;1;2;352.9771458
1331;6;0;0;0;1;0;0;0;0;0;0;0;0;1;339.9882421
1332;5;0;0;1;0;0;0;1;0;1;0;0;1;4;340.7154621
1333;7;0;0;1;0;0;0;0;1;1;0;0;0;3;350.474525
1334;4;0;1;0;1;0;0;2;0;1;0;0;0;5;300.0748022
1335;5;0;0;0;0;1;0;0;0;0;0;1;0;2;352.9771458
1336;4;0;1;0;1;0;0;0;1;1;0;0;1;5;300.0748022
1337;6;0;1;1;0;0;0;0;1;1;0;0;0;4;340.7154621
1338;8;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1339;1;0;0;0;0;0;0;0;0;0;0;1;0;1;339.9882421
1340;8;0;2;0;0;0;0;0;0;0;1;0;0;3;350.474525
1341;1;0;0;1;1;0;0;0;2;0;1;0;0;5;300.0748022
1342;2;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1343;4;0;0;0;0;1;0;0;0;0;0;1;0;2;352.9771458
1344;4;0;0;1;0;0;0;1;2;1;0;0;0;5;300.0748022
1345;4;0;2;0;1;0;0;0;1;1;0;0;0;5;300.0748022
1346;4;0;0;1;0;0;0;2;0;1;0;0;0;4;340.7154621
1347;7;0;0;0;1;0;0;0;2;1;0;0;0;4;340.7154621
1348;8;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1349;5;0;0;0;0;1;0;0;1;0;1;0;0;3;350.474525
1350;3;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1351;1;0;0;1;0;0;0;0;0;0;0;1;0;2;352.9771458
1352;4;0;0;1;0;1;0;0;0;0;0;1;0;3;350.474525
1353;6;0;0;2;0;1;0;0;1;0;1;0;0;5;300.0748022
1354;3;0;0;1;0;0;0;0;2;1;0;0;0;4;340.7154621
1355;5;0;0;0;1;0;0;0;1;0;1;0;0;3;350.474525
1356;3;0;0;0;1;0;0;0;0;1;0;0;0;2;352.9771458
1357;4;0;0;1;0;0;0;0;0;1;0;0;0;2;352.9771458
1358;5;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1359;4;0;0;0;0;0;0;0;0;0;0;1;0;1;339.9882421
1360;8;0;0;0;0;0;1;0;0;0;0;0;1;2;352.9771458
1361;2;0;0;1;0;1;0;0;0;0;0;1;0;3;350.474525
1362;3;0;0;1;0;0;0;2;0;1;0;0;0;4;340.7154621
1363;7;1;0;1;0;0;0;1;0;1;0;0;0;4;340.7154621
1364;4;0;0;0;0;0;0;0;0;0;0;1;0;1;339.9882421
1365;3;0;0;1;0;0;1;0;0;1;0;0;1;4;340.7154621
1366;8;0;1;1;0;0;1;0;0;0;0;1;0;4;340.7154621
1367;8;0;0;0;0;0;0;0;0;0;1;0;0;1;339.9882421
1368;8;0;0;0;1;0;1;0;0;0;0;0;0;2;352.9771458
1369;5;0;0;0;0;0;1;0;0;1;0;0;1;3;350.474525
1370;3;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1371;6;0;0;0;0;0;0;0;0;0;0;1;0;1;339.9882421
1372;5;0;0;0;0;0;1;0;0;0;0;0;1;2;352.9771458
1373;7;0;0;1;0;0;1;0;0;0;0;0;1;3;350.474525
1374;7;0;1;0;1;0;0;0;1;1;0;0;0;4;340.7154621
1375;6;0;0;1;0;0;1;0;0;0;1;0;1;4;340.7154621
1376;7;0;2;0;1;0;0;0;0;0;1;0;0;4;340.7154621
1377;5;0;1;1;0;0;0;1;0;1;0;0;0;4;340.7154621
1378;7;0;1;0;1;0;0;1;0;0;1;0;1;5;300.0748022
1379;2;0;0;0;0;1;0;0;0;0;1;0;0;2;352.9771458
1380;6;0;2;1;0;0;0;0;0;0;1;0;0;4;340.7154621
1381;3;0;0;0;0;0;0;0;0;0;1;0;0;1;339.9882421
1382;3;0;0;1;0;0;0;0;1;1;0;0;0;3;350.474525
1383;1;0;0;1;1;0;0;0;1;0;1;0;0;4;340.7154621
1384;5;0;1;1;1;0;0;0;1;0;1;0;0;5;300.0748022
1385;5;0;0;1;1;0;0;0;1;0;0;0;0;3;350.474525
1386;8;0;0;0;0;1;0;0;0;0;1;0;0;2;352.9771458
1387;6;0;0;1;0;0;0;0;0;1;0;0;0;2;352.9771458
1388;7;0;0;0;0;0;0;0;0;1;0;0;0;1;339.9882421
1389;3;0;0;1;0;0;0;0;0;0;0;0;0;1;339.9882421
1390;8;0;0;1;0;0;0;1;1;1;0;0;0;4;340.7154621
1391;6;0;0;1;0;0;0;2;0;1;0;1;0;5;300.0748022
1392;2;0;0;0;0;1;0;0;0;0;0;1;0;2;352.9771458
1393;8;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1394;1;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1395;7;0;1;0;1;0;0;0;0;0;1;0;1;4;340.7154621
1396;7;0;1;0;0;0;0;0;1;0;0;0;0;2;352.9771458
1397;3;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1398;6;0;0;0;0;1;0;0;0;0;0;0;0;1;339.9882421
1399;5;0;0;1;0;0;0;1;1;1;0;0;0;4;340.7154621
1400;4;0;0;1;0;0;0;0;0;1;0;0;0;2;352.9771458
1401;7;1;0;1;0;0;0;0;0;1;0;0;0;3;350.474525
1402;5;0;0;1;0;0;0;0;0;0;1;0;0;2;352.9771458
1403;5;0;0;2;0;1;0;0;0;0;1;0;0;4;340.7154621
1404;6;0;1;0;0;0;0;0;0;1;0;0;0;2;352.9771458
1405;5;0;0;1;1;0;0;0;0;0;1;0;0;3;350.474525
1406;8;0;0;0;1;0;0;0;0;0;0;0;0;1;339.9882421
1407;4;0;0;0;1;0;0;0;0;0;0;0;0;1;339.9882421
1408;8;0;0;0;1;0;0;1;1;1;1;0;0;5;300.0748022
1409;5;0;0;1;0;0;0;1;0;1;0;0;0;3;350.474525
1410;6;0;0;1;0;0;0;0;0;1;0;0;0;2;352.9771458
1411;5;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1412;8;0;0;1;0;0;0;0;0;0;1;0;0;2;352.9771458
1413;6;0;2;0;1;0;0;0;1;0;1;0;0;5;300.0748022
1414;7;0;2;0;1;0;0;0;0;0;1;0;0;4;340.7154621
1415;6;0;0;0;0;1;0;0;0;0;0;0;1;2;352.9771458
1416;6;0;0;0;0;0;1;0;0;0;0;0;1;2;352.9771458
1417;3;0;0;0;0;0;0;0;0;0;0;1;0;1;339.9882421
1418;2;0;0;0;1;0;0;0;0;0;0;0;0;1;339.9882421
1419;7;0;0;1;1;0;1;0;1;0;1;0;0;5;300.0748022
1420;8;0;0;0;0;0;1;0;0;0;0;1;0;2;352.9771458
1421;5;0;0;1;0;0;0;0;0;1;0;0;0;2;352.9771458
1422;6;1;0;1;0;0;0;0;1;1;0;0;0;4;340.7154621
1423;3;0;0;1;0;0;0;1;2;1;0;0;0;5;300.0748022
1424;1;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1425;3;0;0;0;0;0;1;0;0;0;0;0;1;2;352.9771458
1426;5;0;0;0;0;0;1;0;0;0;0;1;0;2;352.9771458
1427;2;0;0;1;0;1;0;0;0;0;0;0;1;3;350.474525
1428;6;0;0;2;1;0;0;0;0;0;0;1;0;4;340.7154621
1429;2;0;1;1;0;0;0;0;0;1;0;0;0;3;350.474525
1430;8;0;0;0;0;0;0;0;1;0;1;0;0;2;352.9771458
1431;4;0;0;0;0;0;0;0;0;0;0;1;0;1;339.9882421
1432;3;0;0;1;0;0;0;0;0;0;0;0;1;2;352.9771458
1433;6;0;0;0;0;0;1;0;0;0;0;0;1;2;352.9771458
1434;4;0;1;0;1;0;0;0;1;0;1;0;0;4;340.7154621
1435;5;2;0;1;0;0;0;0;0;1;0;1;0;5;300.0748022
1436;3;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1437;7;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1438;6;0;0;0;0;1;0;0;0;0;0;1;0;2;352.9771458
1439;5;0;0;1;0;1;0;0;0;1;0;1;0;4;340.7154621
1440;7;0;1;1;0;0;0;0;1;1;0;0;0;4;340.7154621
1441;7;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1442;4;0;0;0;0;0;1;0;0;0;0;0;1;2;352.9771458
1443;2;0;0;0;1;0;1;0;0;1;0;0;1;4;340.7154621
1444;1;0;0;0;1;0;0;0;1;1;0;1;0;4;340.7154621
1445;1;0;0;1;0;0;0;0;0;0;0;0;0;1;339.9882421
1446;8;0;0;0;0;0;0;0;0;1;0;1;0;2;352.9771458
1447;5;0;1;0;1;0;0;0;1;1;0;0;0;4;340.7154621
1448;6;0;0;0;0;0;0;0;0;2;0;1;0;3;350.474525
1449;8;0;0;0;0;1;0;0;1;0;1;0;0;3;350.474525
1450;5;0;0;0;0;0;1;0;0;1;0;0;1;3;350.474525
1451;5;1;0;1;0;0;0;1;0;1;0;0;0;4;340.7154621
1452;8;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1453;3;0;1;0;0;0;0;0;0;1;0;0;1;3;350.474525
1454;8;2;0;1;0;0;0;0;0;1;0;0;0;4;340.7154621
1455;8;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1456;7;0;0;0;0;1;0;0;0;0;0;1;0;2;352.9771458
1457;5;0;0;1;0;0;0;1;0;1;0;0;0;3;350.474525
1458;4;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1459;6;0;1;1;0;0;0;1;0;1;0;0;0;4;340.7154621
1460;7;0;0;1;0;0;0;2;0;1;1;0;0;5;300.0748022
1461;8;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1462;2;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1463;3;0;0;0;0;0;1;0;0;0;0;0;1;2;352.9771458
1464;1;0;0;0;0;1;0;0;0;0;1;0;0;2;352.9771458
1465;7;1;0;0;0;0;0;0;0;1;0;1;0;3;350.474525
1466;4;0;0;1;0;0;0;1;0;1;0;0;0;3;350.474525
1467;6;2;0;1;0;0;0;0;0;1;0;0;0;4;340.7154621
1468;3;0;1;1;0;0;0;0;1;1;0;0;0;4;340.7154621
1469;7;0;0;1;0;0;1;1;0;1;0;0;1;5;300.0748022
1470;4;1;0;1;0;0;0;2;0;1;0;0;0;5;300.0748022
1471;8;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1472;5;2;0;0;1;0;0;0;1;0;0;0;0;4;340.7154621
1473;6;0;0;0;0;0;0;0;0;0;0;1;0;1;339.9882421
1474;7;0;0;0;0;0;1;0;0;0;0;0;1;2;352.9771458
1475;2;1;0;1;0;0;0;0;0;1;0;0;0;3;350.474525
1476;7;0;0;0;0;0;1;0;0;1;0;1;0;3;350.474525
1477;1;0;0;0;0;0;0;0;0;0;1;0;0;1;339.9882421
1478;6;0;1;0;0;0;0;1;2;0;1;0;0;5;300.0748022
1479;3;0;0;0;0;1;0;0;0;0;0;1;0;2;352.9771458
1480;4;0;0;1;1;0;0;0;1;0;1;0;0;4;340.7154621
1481;4;1;0;0;0;0;0;0;0;1;0;0;0;2;352.9771458
1482;3;0;0;0;0;1;0;0;0;0;0;1;0;2;352.9771458
1483;7;1;0;1;0;0;0;1;0;1;0;0;0;4;340.7154621
1484;8;1;0;1;0;0;0;0;0;1;0;0;0;3;350.474525
1485;2;0;0;0;0;0;0;0;1;1;0;0;0;2;352.9771458
1486;8;0;0;1;0;0;0;0;1;0;0;0;0;2;352.9771458
1487;4;0;0;0;1;0;0;1;0;0;1;0;1;4;340.7154621
1488;3;0;1;0;0;1;0;0;0;0;1;0;0;3;350.474525
1489;8;0;1;0;1;0;0;0;1;1;1;0;0;5;300.0748022
1490;6;0;0;1;0;0;0;0;0;0;1;0;0;2;352.9771458
1491;4;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1492;1;0;0;0;0;0;0;0;1;0;1;0;0;2;352.9771458
1493;6;0;0;0;0;1;0;0;1;0;0;1;0;3;350.474525
1494;7;0;1;1;0;0;0;0;1;1;0;0;0;4;340.7154621
1495;6;0;0;1;0;0;0;1;1;0;0;0;0;3;350.474525
1496;6;1;0;1;0;0;0;1;0;1;0;0;0;4;340.7154621
1497;3;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1498;6;0;0;0;0;0;1;0;0;0;0;0;0;1;339.9882421
1499;5;0;0;1;0;0;0;0;0;0;0;1;0;2;352.9771458
1500;7;0;0;1;0;0;1;0;0;0;0;0;1;3;350.474525
1501;6;0;0;1;0;0;0;2;0;1;0;0;0;4;340.7154621
1502;1;0;0;0;0;1;0;0;0;0;0;0;0;1;339.9882421
1503;3;0;1;0;0;0;0;0;0;0;0;1;0;2;352.9771458
1504;7;0;0;1;0;1;0;0;0;0;0;1;0;3;350.474525
1505;2;0;0;2;0;0;0;0;0;0;0;1;0;3;350.474525
1506;8;0;1;0;0;1;0;1;0;1;0;0;0;4;340.7154621
1507;8;0;1;0;1;0;0;0;1;0;1;0;0;4;340.7154621
1508;5;0;0;1;0;0;0;0;0;0;0;0;0;1;339.9882421
1509;8;0;2;0;0;0;0;0;0;1;0;0;0;3;350.474525
1510;2;0;1;0;0;0;0;0;1;1;0;0;0;3;350.474525
1511;8;0;0;0;0;1;0;0;0;0;0;1;0;2;352.9771458
1512;6;0;0;1;0;0;0;1;1;1;0;0;0;4;340.7154621
1513;3;0;0;0;0;0;0;0;0;0;1;0;0;1;339.9882421
1514;4;0;0;0;0;1;0;0;0;0;0;0;1;2;352.9771458
1515;5;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1516;7;0;2;0;1;0;0;0;0;0;0;0;0;3;350.474525
1517;8;0;0;1;1;0;0;0;0;1;1;0;0;4;340.7154621
1518;1;0;0;1;0;1;0;0;0;0;0;0;0;2;352.9771458
1519;7;0;0;0;0;1;0;1;0;0;1;0;1;4;340.7154621
1520;5;0;0;0;0;1;0;0;0;0;0;0;0;1;339.9882421
1521;5;0;0;0;1;0;0;0;2;0;1;0;0;4;340.7154621
1522;2;0;0;0;0;1;0;0;0;0;1;0;0;2;352.9771458
1523;3;0;0;0;0;0;0;0;0;0;1;0;1;2;352.9771458
1524;2;0;2;0;1;0;0;0;0;0;1;0;0;4;340.7154621
1525;4;0;0;0;0;0;0;0;0;0;0;1;0;1;339.9882421
1526;2;0;1;0;1;0;0;0;1;0;1;0;1;5;300.0748022
1527;6;0;0;0;0;0;0;0;0;0;0;1;0;1;339.9882421
1528;8;0;0;0;0;0;0;0;0;0;0;1;0;1;339.9882421
1529;5;0;0;0;0;1;0;0;0;0;0;1;0;2;352.9771458
1530;8;0;0;0;1;0;0;0;1;1;0;0;0;3;350.474525
1531;3;0;0;1;0;0;0;0;2;1;0;0;0;4;340.7154621
1532;8;0;0;0;1;0;0;0;0;0;0;0;0;1;339.9882421
1533;4;0;2;1;0;0;0;0;0;1;0;0;0;4;340.7154621
1534;8;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1535;5;0;0;0;0;0;1;0;0;0;0;0;0;1;339.9882421
1536;6;0;1;1;0;0;0;1;0;1;0;0;0;4;340.7154621
1537;4;0;0;3;0;0;1;0;0;0;0;1;0;5;300.0748022
1538;8;0;1;0;1;0;0;0;1;1;0;0;0;4;340.7154621
1539;8;0;0;0;1;0;0;0;0;0;1;0;0;2;352.9771458
1540;8;0;0;0;1;0;0;0;0;1;1;0;0;3;350.474525
1541;6;0;0;0;1;0;0;0;0;0;0;0;0;1;339.9882421
1542;4;0;1;0;0;0;0;0;1;0;0;0;0;2;352.9771458
1543;8;0;0;0;0;1;0;0;1;0;1;0;0;3;350.474525
1544;1;0;1;0;1;0;0;0;0;0;1;0;0;3;350.474525
1545;1;0;0;0;1;0;0;0;2;1;0;0;0;4;340.7154621
1546;5;0;1;0;1;0;0;0;1;0;1;0;0;4;340.7154621
1547;7;0;1;0;0;0;0;0;0;1;0;0;0;2;352.9771458
1548;6;1;0;1;0;0;0;1;0;1;0;0;0;4;340.7154621
1549;5;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1550;6;0;0;0;0;1;0;0;0;0;0;0;0;1;339.9882421
1551;4;0;0;0;0;1;0;0;0;0;0;1;0;2;352.9771458
1552;3;0;1;0;0;1;0;0;0;0;0;1;0;3;350.474525
1553;8;0;0;0;0;1;0;0;0;1;0;1;0;3;350.474525
1554;1;0;1;0;0;1;0;0;0;1;0;1;0;4;340.7154621
1555;2;0;0;0;0;1;0;0;0;0;0;0;0;1;339.9882421
1556;7;0;0;0;0;0;0;0;0;0;1;0;0;1;339.9882421
1557;7;0;0;0;0;1;0;0;0;0;0;1;0;2;352.9771458
1558;4;0;0;0;1;0;0;0;0;0;1;0;0;2;352.9771458
1559;1;0;1;0;0;0;0;0;1;1;0;0;0;3;350.474525
1560;5;0;0;1;0;0;0;0;2;1;0;0;0;4;340.7154621
1561;8;0;0;0;0;0;0;0;0;0;1;0;0;1;339.9882421
1562;8;0;0;0;0;0;0;0;0;0;0;1;0;1;339.9882421
1563;6;0;0;0;0;0;1;0;0;0;0;1;0;2;352.9771458
1564;6;0;0;0;0;1;0;0;1;0;0;1;0;3;350.474525
1565;5;0;0;1;0;0;0;0;2;1;0;0;0;4;340.7154621
1566;8;0;0;0;1;0;0;0;0;0;1;0;0;2;352.9771458
1567;2;0;1;0;1;0;0;0;1;1;0;0;0;4;340.7154621
1568;8;0;0;0;1;0;0;0;0;0;1;0;1;3;350.474525
1569;7;0;0;1;0;0;0;3;0;1;0;0;0;5;300.0748022
1570;8;0;0;0;1;0;0;0;0;1;1;0;0;3;350.474525
1571;6;0;0;0;0;0;0;0;0;0;0;1;0;1;339.9882421
1572;7;1;1;1;0;0;0;1;0;1;0;0;0;5;300.0748022
1573;7;0;0;0;0;0;0;0;0;0;0;1;0;1;339.9882421
1574;4;0;0;0;0;1;0;0;0;0;0;1;0;2;352.9771458
1575;8;1;0;1;0;0;0;1;0;1;0;0;0;4;340.7154621
1576;8;0;1;0;1;0;0;0;0;1;0;0;0;3;350.474525
1577;2;0;0;1;0;0;1;0;0;1;0;0;1;4;340.7154621
1578;7;0;0;0;0;0;0;0;0;1;0;0;0;1;339.9882421
1579;7;0;0;0;0;0;0;0;0;0;0;1;0;1;339.9882421
1580;8;0;0;0;0;0;1;0;0;0;0;1;0;2;352.9771458
1581;2;0;0;0;1;0;0;0;1;0;1;0;0;3;350.474525
1582;3;0;0;1;0;1;0;0;0;1;0;1;0;4;340.7154621
1583;6;0;1;0;1;0;0;0;1;1;1;0;0;5;300.0748022
1584;2;0;0;0;0;0;0;0;0;0;1;0;0;1;339.9882421
1585;3;0;0;0;0;0;0;0;1;0;1;0;0;2;352.9771458
1586;5;0;1;0;0;0;0;0;1;0;0;0;0;2;352.9771458
1587;7;0;0;1;0;0;0;0;1;1;0;0;0;3;350.474525
1588;2;0;2;0;0;0;0;0;0;1;0;1;0;4;340.7154621
1589;5;0;0;0;1;0;0;0;2;0;0;1;0;4;340.7154621
1590;4;0;2;1;1;0;0;0;0;0;1;0;0;5;300.0748022
1591;6;0;0;1;0;0;0;3;0;1;0;0;0;5;300.0748022
1592;7;1;0;1;0;0;0;0;0;1;0;0;0;3;350.474525
1593;5;0;0;0;0;1;0;0;0;0;0;1;0;2;352.9771458
1594;8;0;0;0;0;0;0;0;0;0;0;1;0;1;339.9882421
1595;1;0;0;1;1;0;0;1;1;0;1;0;0;5;300.0748022
1596;8;0;0;0;1;0;0;0;1;1;0;1;0;4;340.7154621
1597;3;0;0;1;1;0;0;0;1;0;1;0;0;4;340.7154621
1598;7;0;1;0;0;1;0;0;0;0;0;1;0;3;350.474525
1599;5;0;0;0;0;1;0;0;0;0;0;1;0;2;352.9771458
1600;8;0;0;0;0;0;0;0;0;0;0;1;0;1;339.9882421
1601;5;0;0;0;0;0;1;0;0;0;0;0;1;2;352.9771458
1602;7;0;0;0;0;0;0;0;0;0;0;1;0;1;339.9882421
1603;5;0;0;0;0;0;1;0;0;0;0;0;1;2;352.9771458
1604;6;0;0;0;0;0;1;0;0;0;0;0;1;2;352.9771458
1605;7;0;0;0;0;0;0;0;1;0;1;0;0;2;352.9771458
1606;6;0;1;0;1;0;0;0;0;0;1;0;0;3;350.474525
1607;8;0;0;1;0;1;0;0;1;0;0;1;0;4;340.7154621
1608;6;0;0;1;0;0;0;0;2;1;0;0;0;4;340.7154621
1609;4;0;0;1;0;0;0;0;0;0;0;0;0;1;339.9882421
1610;5;0;0;0;0;0;1;0;0;0;0;0;1;2;352.9771458
1611;3;0;0;1;0;0;0;1;0;1;0;0;0;3;350.474525
1612;6;0;0;0;0;0;1;0;0;0;0;0;1;2;352.9771458
1613;5;0;0;0;1;0;0;0;1;1;0;0;0;3;350.474525
1614;5;0;0;1;1;0;0;0;0;2;1;0;0;5;300.0748022
1615;1;0;2;0;1;0;0;1;0;0;1;0;0;5;300.0748022
1616;5;0;1;0;0;0;0;0;0;0;0;0;0;1;339.9882421
1617;1;0;0;2;1;0;0;0;1;0;1;0;0;5;300.0748022
1618;3;1;1;0;0;0;0;0;0;1;0;0;0;3;350.474525
1619;1;0;1;0;1;0;0;0;1;0;1;0;0;4;340.7154621
1620;7;0;0;0;0;0;1;0;0;0;0;0;0;1;339.9882421
1621;7;0;0;0;0;0;1;0;0;0;0;0;1;2;352.9771458
1622;2;1;0;0;1;0;0;0;1;1;0;0;0;4;340.7154621
1623;1;0;0;0;0;0;1;0;0;0;0;0;1;2;352.9771458
1624;2;0;0;1;0;0;0;0;0;0;0;0;0;1;339.9882421
1625;8;1;0;1;0;0;0;1;0;1;0;0;0;4;340.7154621
1626;2;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1627;7;0;0;0;0;0;0;0;0;0;1;0;0;1;339.9882421
1628;1;0;0;0;0;0;1;0;0;0;0;0;1;2;352.9771458
1629;1;0;0;0;0;1;0;0;0;1;0;1;0;3;350.474525
1630;2;2;0;1;0;0;0;0;0;1;0;1;0;5;300.0748022
1631;6;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
1632;7;0;0;0;0;0;0;0;0;0;0;1;0;1;339.9882421
1633;1;1;0;0;0;0;0;0;0;1;0;1;0;3;350.474525
1634;4;1;0;1;0;0;0;0;0;1;0;0;0;3;350.474525
1635;3;1;0;1;0;0;0;0;1;1;0;0;0;4;340.7154621
1636;1;0;0;0;0;1;0;0;1;0;1;0;0;3;350.474525
1637;7;0;0;1;0;0;0;2;0;1;0;0;0;4;340.7154621
1638;6;0;0;0;1;0;0;0;0;0;1;0;0;2;352.9771458
1639;4;0;1;0;0;1;0;0;1;0;1;0;0;4;340.7154621
1640;5;0;0;1;0;0;0;0;0;1;0;0;0;2;352.9771458
1641;7;2;0;1;0;0;0;1;0;1;0;0;0;5;300.0748022
1642;7;0;0;0;0;0;0;0;0;0;0;1;0;1;339.9882421
