id_hd;REGION;s1a1;s1a2;s1a3;s1a4;s1a5;s1a6;s2a1;s2a2;s2a3;s2a4;s2a5;s2a6;MEMBERS;Weight
1;4;0;0;0;1;0;0;0;0;1;1;0;0;3;462.0151652
2;4;1;0;1;0;0;0;0;0;1;0;0;0;3;462.0151652
3;5;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
4;3;0;0;0;0;0;0;0;0;0;1;0;0;1;707.1721562
5;5;0;1;0;1;0;0;0;0;1;1;0;0;4;507.837303
6;2;0;0;0;1;0;0;0;1;1;1;0;0;4;507.837303
7;2;0;1;0;1;0;0;0;0;1;0;0;0;3;462.0151652
8;3;0;0;1;0;0;0;0;0;1;1;0;0;3;462.0151652
9;5;0;0;0;0;0;0;0;0;1;0;1;0;2;446.0447608
10;6;0;0;0;1;0;0;1;1;0;1;0;0;4;507.837303
11;1;0;0;0;1;0;0;0;0;0;1;0;0;2;446.0447608
12;6;0;1;0;1;0;0;0;0;1;1;0;0;4;507.837303
13;4;0;0;0;0;0;0;0;2;1;0;0;0;3;462.0151652
14;6;0;0;1;0;0;0;0;0;0;0;0;0;1;707.1721562
15;5;0;0;0;0;1;0;0;0;0;0;1;0;2;446.0447608
16;3;0;0;0;1;0;0;0;0;0;0;0;1;2;446.0447608
17;4;0;0;0;0;1;0;0;0;1;0;1;0;3;462.0151652
18;1;0;0;1;0;1;0;0;0;1;1;0;0;4;507.837303
19;5;0;0;0;0;1;0;0;0;0;0;1;0;2;446.0447608
20;1;0;0;0;0;0;0;0;1;0;1;0;0;2;446.0447608
21;6;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
22;4;0;0;0;0;1;0;0;0;0;0;1;0;2;446.0447608
23;1;0;0;0;0;1;0;1;0;1;0;1;0;4;507.837303
24;2;0;0;0;0;1;0;0;0;2;0;1;0;4;507.837303
25;6;0;0;0;0;0;0;0;1;0;1;0;0;2;446.0447608
26;6;0;1;0;0;0;0;1;0;1;0;0;0;3;462.0151652
27;1;0;0;2;0;1;0;0;0;0;0;1;0;4;507.837303
28;4;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
29;6;1;0;1;0;0;0;1;0;1;0;0;0;4;507.837303
30;4;0;0;0;0;1;0;0;0;0;0;1;0;2;446.0447608
31;5;0;1;0;0;0;0;0;0;0;1;0;0;2;446.0447608
32;6;1;0;1;0;0;0;0;0;1;0;0;0;3;462.0151652
33;1;0;0;0;1;0;0;0;0;0;0;1;0;2;446.0447608
34;2;0;0;0;1;0;0;0;0;1;0;0;0;2;446.0447608
35;6;0;0;0;0;0;0;0;0;1;0;1;0;2;446.0447608
36;4;0;1;1;0;0;0;0;0;1;1;0;0;4;507.837303
37;3;0;0;0;1;0;0;0;1;0;1;0;0;3;462.0151652
38;5;0;1;0;1;0;0;0;1;0;1;0;0;4;507.837303
39;3;0;0;1;0;0;0;0;0;1;0;0;0;2;446.0447608
40;6;0;0;1;0;0;0;0;0;0;0;1;0;2;446.0447608
41;6;0;1;0;1;0;0;0;1;0;1;0;0;4;507.837303
42;2;0;0;0;0;0;0;0;0;0;1;0;1;2;446.0447608
43;1;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
44;4;0;0;0;0;0;1;0;0;2;0;0;1;4;507.837303
45;4;0;0;0;0;1;0;0;0;0;0;1;0;2;446.0447608
46;4;0;0;1;0;0;0;0;0;0;0;0;0;1;707.1721562
47;4;0;0;1;0;1;0;0;0;0;0;1;0;3;462.0151652
48;5;0;1;0;0;1;0;0;0;0;1;0;0;3;462.0151652
49;4;0;0;1;0;0;0;0;0;0;0;1;0;2;446.0447608
50;4;0;1;0;1;0;0;0;0;1;1;0;0;4;507.837303
51;2;0;0;1;0;0;0;0;0;1;0;0;0;2;446.0447608
52;6;2;0;1;0;0;0;1;0;1;0;0;0;5;395.5361707
53;5;0;0;0;0;1;0;0;0;0;1;0;0;2;446.0447608
54;2;0;0;0;1;0;0;0;0;0;0;0;0;1;707.1721562
55;6;0;1;0;0;0;0;0;0;0;1;0;0;2;446.0447608
56;5;0;1;0;1;0;0;1;0;1;0;0;0;4;507.837303
57;6;0;0;1;0;0;0;1;0;1;0;0;0;3;462.0151652
58;5;0;0;0;0;1;0;0;0;0;1;0;0;2;446.0447608
59;5;0;0;0;1;0;0;0;0;0;1;0;0;2;446.0447608
60;5;0;0;0;0;0;0;0;2;1;0;0;0;3;462.0151652
61;6;1;0;0;0;0;1;0;0;0;1;0;0;3;462.0151652
62;6;1;2;1;0;0;0;0;0;1;0;0;0;5;395.5361707
63;6;0;0;1;0;0;0;0;0;0;0;0;0;1;707.1721562
64;3;1;0;1;0;0;0;0;0;1;0;0;0;3;462.0151652
65;2;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
66;2;1;0;1;0;0;0;1;0;1;0;0;0;4;507.837303
67;5;0;1;0;1;0;0;0;0;1;0;0;0;3;462.0151652
68;4;0;0;1;0;1;0;0;0;0;0;1;0;3;462.0151652
69;2;0;1;1;0;0;0;0;0;0;1;0;0;3;462.0151652
70;1;0;0;0;0;0;0;1;0;2;1;0;0;4;507.837303
71;6;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
72;2;0;2;0;0;0;0;0;0;1;0;0;0;3;462.0151652
73;5;0;0;0;1;0;0;0;0;0;0;0;1;2;446.0447608
74;6;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
75;1;0;0;0;0;0;0;0;0;0;0;1;1;2;446.0447608
76;3;0;1;0;0;1;0;0;0;2;1;0;0;5;395.5361707
77;2;0;0;0;1;0;0;0;0;1;0;0;0;2;446.0447608
78;6;0;0;0;0;0;0;1;0;1;0;0;1;3;462.0151652
79;4;2;0;1;0;0;0;0;0;1;0;0;0;4;507.837303
80;6;0;0;0;0;1;0;0;0;0;0;1;0;2;446.0447608
81;2;0;0;1;0;0;0;0;0;1;0;0;0;2;446.0447608
82;3;0;0;0;0;0;1;0;1;0;0;0;1;3;462.0151652
83;2;0;1;0;1;0;0;0;1;0;1;0;0;4;507.837303
84;2;0;0;0;1;0;0;0;1;0;1;0;0;3;462.0151652
85;4;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
86;1;0;1;0;1;0;0;0;0;0;1;0;0;3;462.0151652
87;4;0;0;1;0;1;0;0;0;0;0;1;0;3;462.0151652
88;3;0;1;0;0;1;0;0;1;0;1;0;0;4;507.837303
89;2;0;0;0;0;0;1;0;0;0;0;1;0;2;446.0447608
90;3;0;0;0;0;0;1;0;0;0;0;1;1;3;462.0151652
91;6;2;1;1;0;0;0;0;0;1;0;0;0;5;395.5361707
92;2;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
93;2;0;0;1;0;0;0;0;0;1;0;0;0;2;446.0447608
94;5;0;0;1;0;0;1;0;0;0;0;1;0;3;462.0151652
95;1;0;0;0;0;1;0;0;0;2;0;1;0;4;507.837303
96;5;0;0;1;0;0;0;0;0;1;0;1;0;3;462.0151652
97;5;0;0;0;0;0;1;0;0;0;0;1;0;2;446.0447608
98;1;0;0;0;0;0;0;0;1;0;0;1;0;2;446.0447608
99;3;1;0;1;0;0;0;0;0;1;0;0;0;3;462.0151652
100;5;0;1;0;1;0;0;0;1;1;0;0;0;4;507.837303
101;2;0;0;0;1;0;0;0;1;0;1;0;0;3;462.0151652
102;3;0;0;0;1;0;0;0;0;0;1;0;0;2;446.0447608
103;2;0;1;0;0;0;0;0;0;0;0;0;0;1;707.1721562
104;2;1;0;1;1;0;0;0;0;1;1;0;0;5;395.5361707
105;4;0;0;0;0;1;1;1;0;1;0;0;1;5;350.1593899
106;1;0;0;0;0;0;0;0;0;0;0;0;1;1;707.1721562
107;5;0;0;0;0;1;0;0;0;0;0;1;0;2;446.0447608
108;6;0;0;0;1;0;0;0;2;0;1;0;0;4;507.837303
109;3;0;0;0;1;0;0;0;3;0;1;0;0;5;395.5361707
110;6;0;0;1;0;0;0;0;1;1;0;0;0;3;462.0151652
111;3;0;0;1;0;0;0;0;0;1;0;0;0;2;446.0447608
112;6;0;1;0;0;1;0;0;0;0;1;0;0;3;462.0151652
113;2;0;0;0;1;0;0;0;1;0;0;0;0;2;446.0447608
114;6;0;0;0;0;0;0;0;0;0;0;1;0;1;707.1721562
115;6;0;0;1;0;0;0;0;0;1;0;0;0;2;446.0447608
116;2;0;0;0;1;0;0;0;1;1;0;0;0;3;462.0151652
117;4;0;0;0;0;0;0;0;0;0;0;0;1;1;707.1721562
118;2;0;0;1;0;0;1;0;0;0;0;1;0;3;462.0151652
119;4;0;0;0;0;0;0;0;0;0;0;0;1;1;707.1721562
120;4;0;0;0;0;1;0;0;0;0;0;1;0;2;446.0447608
121;4;1;0;1;0;0;0;1;0;1;0;0;0;4;507.837303
122;3;1;2;0;1;0;0;0;0;0;1;0;0;5;395.5361707
123;4;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
124;3;0;0;0;0;0;0;0;0;0;0;0;1;1;707.1721562
125;1;0;0;1;0;1;0;0;0;0;1;0;0;3;462.0151652
126;1;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
127;3;1;0;0;1;0;0;0;2;0;1;0;0;5;395.5361707
128;3;0;0;0;0;1;0;0;1;1;1;0;0;4;507.837303
129;2;0;0;0;0;1;0;0;1;0;0;1;0;3;462.0151652
130;6;0;1;0;0;0;1;0;0;1;0;0;1;4;507.837303
131;2;0;1;0;1;0;0;0;2;0;1;0;0;5;395.5361707
132;3;1;0;1;0;0;0;2;0;1;0;0;0;5;395.5361707
133;3;0;2;1;0;0;0;0;0;1;0;0;0;4;507.837303
134;5;0;0;0;0;0;0;0;0;0;0;1;0;1;707.1721562
135;5;2;0;1;0;0;0;1;0;1;0;0;0;5;395.5361707
136;5;0;0;0;0;1;0;0;0;0;0;1;0;2;446.0447608
137;1;0;1;1;0;0;0;1;0;1;0;0;0;4;507.837303
138;1;0;0;1;0;1;0;0;0;0;0;1;0;3;462.0151652
139;6;0;0;0;1;0;0;0;1;0;1;0;0;3;462.0151652
140;6;0;0;1;0;0;0;0;0;0;0;0;0;1;707.1721562
141;5;0;0;2;1;0;0;0;0;0;1;0;0;4;507.837303
142;2;0;0;0;1;0;0;0;0;1;0;0;0;2;446.0447608
143;2;2;0;1;0;0;0;0;0;1;0;0;0;4;507.837303
144;2;0;0;0;0;0;1;0;0;0;0;0;0;1;707.1721562
145;6;0;0;0;0;0;1;0;0;0;0;0;0;1;707.1721562
146;6;1;0;1;0;0;0;1;0;1;0;0;0;4;507.837303
147;2;0;0;0;0;0;1;0;0;0;0;0;0;1;707.1721562
148;3;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
149;5;0;0;0;0;0;0;0;0;0;0;0;2;2;446.0447608
150;3;0;1;0;1;0;0;1;0;1;0;0;0;4;507.837303
151;1;0;0;0;0;0;0;0;0;0;0;1;0;1;707.1721562
152;1;1;1;0;1;0;0;0;1;1;0;0;0;5;395.5361707
153;4;1;0;1;0;0;0;1;0;1;0;0;0;4;507.837303
154;5;1;1;1;0;0;0;0;0;1;0;0;0;4;507.837303
155;3;1;0;1;0;0;0;0;0;1;0;0;0;3;462.0151652
156;5;0;0;0;0;0;0;0;0;0;0;0;1;1;707.1721562
157;1;0;0;0;0;0;0;1;1;1;0;0;0;3;462.0151652
158;1;0;1;0;1;0;0;0;2;0;1;0;0;5;395.5361707
159;6;0;0;0;0;0;0;0;0;0;0;0;1;1;707.1721562
160;4;0;0;0;0;0;0;0;0;0;0;1;0;1;707.1721562
161;6;0;0;0;0;0;0;0;0;0;1;0;1;2;446.0447608
162;4;0;0;0;0;1;0;0;0;0;0;1;0;2;446.0447608
163;5;0;0;0;0;0;0;0;0;0;0;1;0;1;707.1721562
164;6;0;0;1;0;0;1;0;0;0;0;0;1;3;462.0151652
165;4;0;0;1;0;0;0;2;0;1;0;0;0;4;507.837303
166;1;0;0;0;0;0;0;0;0;0;0;1;0;1;707.1721562
167;3;0;0;0;0;1;0;0;0;0;0;1;0;2;446.0447608
168;5;0;0;0;0;0;0;2;0;1;0;0;0;3;462.0151652
169;4;0;0;1;0;0;0;2;0;1;0;0;0;4;507.837303
170;1;0;0;1;0;0;0;2;0;1;0;0;0;4;507.837303
171;3;0;0;0;0;0;0;0;0;0;0;0;1;1;707.1721562
172;1;0;2;0;1;0;0;0;0;0;1;0;0;4;507.837303
173;6;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
174;6;1;0;1;0;0;0;0;1;0;0;0;0;3;462.0151652
175;3;0;1;1;0;0;0;0;1;1;0;0;0;4;507.837303
176;6;0;0;0;0;0;0;0;0;0;0;1;0;1;707.1721562
177;5;0;0;0;0;0;0;0;0;1;0;1;0;2;446.0447608
178;6;0;0;0;1;0;0;1;1;1;0;0;0;4;507.837303
179;5;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
180;2;0;0;0;0;0;0;0;0;0;0;1;0;1;707.1721562
181;1;1;1;1;0;0;0;1;0;1;0;0;0;5;395.5361707
182;5;0;0;0;0;0;0;0;0;1;0;1;0;2;446.0447608
183;6;0;0;0;0;1;0;0;0;0;0;1;0;2;446.0447608
184;3;0;0;1;0;1;0;0;0;0;1;0;0;3;462.0151652
185;5;0;1;0;1;0;0;0;1;0;1;0;0;4;507.837303
186;2;0;0;0;0;1;0;0;0;0;0;1;0;2;446.0447608
187;2;0;0;0;0;0;0;0;1;1;0;1;0;3;462.0151652
188;4;0;0;1;0;0;0;0;0;1;0;0;0;2;446.0447608
189;2;0;0;1;1;0;0;0;1;0;1;0;0;4;507.837303
190;6;0;0;0;0;0;0;0;0;0;0;1;0;1;707.1721562
191;4;0;0;0;0;0;0;0;0;0;0;0;1;1;707.1721562
192;2;0;0;1;1;0;0;0;1;0;1;0;0;4;507.837303
193;1;0;1;0;0;0;1;0;0;1;0;0;0;3;462.0151652
194;4;0;0;0;0;0;1;0;0;2;0;0;0;3;462.0151652
195;6;0;0;0;0;1;0;0;0;1;0;1;0;3;462.0151652
196;3;0;0;0;0;0;0;0;0;1;1;0;0;2;446.0447608
197;1;0;0;0;0;0;0;0;0;0;0;1;0;1;707.1721562
198;4;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
199;4;0;0;0;0;1;0;0;0;0;0;0;0;1;707.1721562
200;3;1;0;0;0;1;0;0;0;1;0;1;0;4;507.837303
201;2;0;0;0;0;0;0;0;0;0;0;1;0;1;707.1721562
202;1;0;0;1;0;0;0;0;2;1;0;0;0;4;507.837303
203;3;0;0;0;0;0;1;0;0;0;0;0;0;1;707.1721562
204;6;0;0;0;0;0;0;0;1;0;0;1;0;2;446.0447608
205;6;0;0;1;0;0;0;0;1;1;0;0;0;3;462.0151652
206;4;0;0;0;0;0;0;0;0;0;0;1;0;1;707.1721562
207;5;0;0;0;0;0;1;0;0;0;0;1;0;2;446.0447608
208;1;0;0;2;0;1;0;0;0;0;0;1;0;4;507.837303
209;4;0;0;1;0;1;0;0;1;0;0;1;0;4;507.837303
210;6;2;0;1;0;0;0;1;0;1;0;0;0;5;395.5361707
211;6;0;0;0;0;1;0;0;0;0;0;0;1;2;446.0447608
212;5;0;0;0;1;0;0;0;0;0;0;0;0;1;707.1721562
213;2;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
214;5;0;0;2;0;0;0;0;0;0;0;1;0;3;462.0151652
215;5;0;1;0;0;1;0;0;1;1;1;0;0;5;395.5361707
216;6;0;0;1;0;0;0;0;2;1;0;0;0;4;507.837303
217;3;0;0;0;0;0;0;0;0;2;0;1;0;3;462.0151652
218;4;0;0;0;0;1;0;0;0;0;0;1;0;2;446.0447608
219;4;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
220;5;0;0;1;0;0;0;0;0;1;0;1;0;3;462.0151652
221;5;0;0;0;1;0;0;0;0;1;0;0;0;2;446.0447608
222;3;0;0;0;0;1;0;0;0;0;1;0;0;2;446.0447608
223;3;0;0;2;0;0;0;0;0;2;0;1;0;5;395.5361707
224;1;0;1;1;1;0;0;0;0;0;1;0;0;4;507.837303
225;4;2;0;1;0;0;0;0;0;1;0;0;0;4;507.837303
226;2;0;0;0;1;0;0;0;0;0;0;0;0;1;707.1721562
227;4;0;0;1;0;0;0;1;1;1;0;0;0;4;507.837303
228;2;0;0;1;0;0;0;0;0;1;0;0;0;2;446.0447608
229;5;0;0;0;0;0;0;0;1;1;0;0;0;2;446.0447608
230;5;0;1;0;0;0;0;1;0;1;0;0;0;3;462.0151652
231;3;1;0;0;0;0;0;1;0;1;0;0;0;3;462.0151652
232;2;0;0;0;0;1;0;0;0;0;0;0;0;1;707.1721562
233;2;0;0;0;0;0;0;0;0;0;0;0;1;1;707.1721562
234;3;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
235;4;1;0;1;0;0;0;1;0;1;0;0;0;4;507.837303
236;5;0;0;1;0;1;0;0;0;2;0;1;0;5;395.5361707
237;2;0;0;0;0;0;1;0;0;0;0;0;0;1;707.1721562
238;1;0;0;1;0;0;0;0;1;0;1;0;0;3;462.0151652
239;6;1;1;1;0;0;0;0;0;0;1;0;0;4;507.837303
240;1;0;1;1;0;0;0;0;1;1;0;0;0;4;507.837303
241;4;0;0;0;0;0;0;0;0;0;1;0;0;1;707.1721562
242;4;0;0;0;1;0;0;0;0;0;0;1;0;2;446.0447608
243;1;0;1;1;0;0;0;0;0;1;0;0;0;3;462.0151652
244;5;0;0;0;0;0;0;0;0;1;0;0;0;1;707.1721562
245;4;1;0;1;0;0;0;0;0;1;0;0;0;3;462.0151652
246;5;0;1;0;0;0;0;0;0;1;0;0;0;2;446.0447608
247;1;0;0;0;0;0;0;0;0;0;0;1;0;1;707.1721562
248;3;0;0;0;0;0;0;0;0;1;1;0;0;2;446.0447608
249;5;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
250;4;0;0;0;0;0;1;0;0;0;0;0;0;1;707.1721562
251;2;0;1;0;1;0;0;0;1;0;1;0;0;4;507.837303
252;5;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
253;4;1;0;1;0;0;0;0;1;1;0;0;0;4;507.837303
254;4;1;0;1;0;0;0;0;0;1;0;0;0;3;462.0151652
255;3;0;0;0;0;1;0;0;0;0;0;1;0;2;446.0447608
256;3;0;0;0;0;0;0;0;0;0;0;0;1;1;707.1721562
257;4;0;0;0;0;0;0;0;0;0;0;1;0;1;707.1721562
258;6;0;0;0;0;1;0;0;0;0;0;1;0;2;446.0447608
259;3;0;0;0;0;0;0;0;0;0;0;0;1;1;707.1721562
260;2;0;0;0;0;1;0;0;2;0;0;1;0;4;507.837303
261;2;0;0;0;0;0;0;0;0;0;0;0;1;1;707.1721562
262;1;0;0;0;0;0;0;0;0;0;0;0;1;1;707.1721562
263;6;0;0;1;0;0;1;0;0;0;0;1;0;3;462.0151652
264;6;0;0;0;0;0;0;0;0;0;0;0;1;1;707.1721562
265;6;0;0;0;0;1;0;0;0;0;1;0;0;2;446.0447608
266;5;1;0;1;0;0;0;0;0;1;0;0;0;3;462.0151652
267;5;0;0;1;0;0;0;0;0;0;0;0;0;1;707.1721562
268;3;0;0;1;0;0;0;0;0;0;0;0;0;1;707.1721562
269;5;0;0;0;0;0;0;0;0;1;0;0;0;1;707.1721562
270;1;0;0;1;0;0;0;0;0;1;0;0;0;2;446.0447608
271;5;0;0;1;0;0;0;0;0;1;0;0;0;2;446.0447608
272;6;0;0;1;0;0;0;0;0;1;0;0;0;2;446.0447608
273;2;0;0;0;0;1;0;0;1;0;1;0;0;3;462.0151652
274;3;1;0;1;0;0;0;0;0;1;0;0;0;3;462.0151652
275;6;0;0;0;1;0;0;0;2;1;0;0;0;4;507.837303
276;2;0;0;1;1;0;0;0;1;0;1;0;0;4;507.837303
277;6;0;1;0;0;1;0;0;0;0;1;0;0;3;462.0151652
278;1;0;0;1;0;0;0;0;0;0;0;1;0;2;446.0447608
279;5;1;0;0;0;0;0;1;0;1;0;0;0;3;462.0151652
280;3;0;0;1;0;1;0;0;0;0;0;0;1;3;462.0151652
281;5;0;1;1;0;1;0;0;0;0;1;0;0;4;507.837303
282;2;1;0;1;0;0;0;1;0;1;0;0;0;4;507.837303
283;1;0;0;0;0;0;0;0;0;0;1;0;0;1;707.1721562
284;6;0;0;1;0;0;0;2;0;1;0;0;0;4;507.837303
285;2;2;0;1;0;0;0;0;0;1;0;0;0;4;507.837303
286;5;0;0;1;0;0;0;0;0;1;0;0;0;2;446.0447608
287;5;0;1;1;0;0;0;1;0;1;0;0;0;4;507.837303
288;5;0;0;0;0;0;0;0;0;0;0;1;0;1;707.1721562
289;5;0;0;0;0;1;0;0;2;0;1;0;0;4;507.837303
290;1;0;0;1;0;0;0;0;0;1;0;0;0;2;446.0447608
291;6;0;0;1;0;0;0;1;0;1;0;0;0;3;462.0151652
292;1;0;0;1;0;0;0;0;0;0;0;0;0;1;707.1721562
293;5;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
294;6;1;0;1;0;0;0;1;0;1;0;0;0;4;507.837303
295;1;1;0;1;0;0;0;0;0;1;0;0;0;3;462.0151652
296;4;2;0;1;0;0;0;0;0;1;0;0;0;4;507.837303
297;3;0;1;0;0;1;0;0;0;0;1;0;0;3;462.0151652
298;5;0;1;1;0;0;0;1;1;1;0;0;0;5;395.5361707
299;3;0;0;0;0;0;0;0;0;0;1;0;0;1;707.1721562
300;2;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
301;5;0;0;1;0;1;0;0;0;0;0;1;0;3;462.0151652
302;3;1;0;0;0;0;0;0;2;1;0;0;0;4;507.837303
303;2;0;1;0;1;0;0;0;1;1;0;0;0;4;507.837303
304;2;0;0;0;0;0;0;0;0;1;0;0;0;1;707.1721562
305;3;0;0;1;0;0;0;0;0;1;0;0;0;2;446.0447608
306;5;0;0;0;0;0;0;0;2;2;0;0;0;4;507.837303
307;6;0;0;0;0;0;0;0;0;0;0;0;1;1;707.1721562
308;3;0;0;0;0;0;0;0;1;0;1;0;1;3;462.0151652
309;4;1;1;0;1;0;0;0;0;0;1;0;0;4;507.837303
310;3;0;0;1;1;0;0;0;1;0;1;0;0;4;507.837303
311;3;0;0;0;0;0;0;0;0;0;0;0;1;1;707.1721562
312;5;0;0;0;0;0;0;0;0;0;1;0;0;1;707.1721562
313;2;0;0;0;0;0;0;0;0;1;0;1;0;2;446.0447608
314;3;1;0;1;0;0;0;1;0;1;0;0;0;4;507.837303
315;1;0;0;1;0;0;0;0;0;1;1;0;0;3;462.0151652
316;4;0;0;0;0;0;0;0;0;0;0;0;1;1;707.1721562
317;6;0;0;0;0;0;0;0;1;1;0;0;0;2;446.0447608
318;3;0;1;0;1;0;0;0;1;0;1;0;0;4;507.837303
319;6;0;0;1;0;0;0;1;1;1;0;0;0;4;507.837303
320;3;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
321;1;0;0;0;0;0;0;0;0;0;0;0;1;1;707.1721562
322;2;0;0;1;0;1;0;0;0;0;1;0;0;3;462.0151652
323;5;0;2;0;1;0;0;0;0;1;0;0;0;4;507.837303
324;6;0;0;0;1;0;0;0;0;0;0;0;0;1;707.1721562
325;6;0;0;0;0;0;0;1;1;1;0;0;0;3;462.0151652
326;6;0;0;0;0;0;0;0;0;0;0;0;1;1;707.1721562
327;3;0;0;0;0;0;0;0;0;1;0;1;0;2;446.0447608
328;1;0;0;0;0;0;0;0;0;0;0;0;1;1;707.1721562
329;6;0;0;0;0;0;1;0;0;0;0;1;0;2;446.0447608
330;4;0;2;0;1;0;0;0;0;1;0;0;0;4;507.837303
331;4;2;0;0;1;0;0;1;0;1;0;0;0;5;395.5361707
332;4;0;0;0;0;0;1;0;0;0;0;0;0;1;707.1721562
333;6;0;0;0;1;0;0;0;1;0;1;0;0;3;462.0151652
334;5;0;0;0;0;0;0;0;0;0;0;1;0;1;707.1721562
335;4;0;0;0;0;0;1;0;0;0;0;0;1;2;446.0447608
336;6;0;0;0;0;0;1;0;1;0;0;1;0;3;462.0151652
337;3;1;0;0;1;0;1;1;0;1;0;0;0;5;395.5361707
338;4;0;0;0;0;0;0;1;0;1;0;0;0;2;446.0447608
339;2;0;1;0;1;0;0;0;1;0;1;0;0;4;507.837303
340;1;0;0;0;0;0;0;0;0;0;0;0;1;1;707.1721562
341;6;0;0;1;0;1;0;0;0;0;0;1;0;3;462.0151652
342;4;0;1;0;1;0;0;0;1;1;0;0;0;4;507.837303
343;2;0;0;0;0;0;0;0;0;1;0;0;0;1;707.1721562
344;4;0;1;0;0;0;0;0;0;0;1;0;0;2;446.0447608
345;2;1;0;0;0;0;0;0;0;0;1;0;1;3;462.0151652
346;4;0;0;1;1;0;0;0;0;0;1;0;0;3;462.0151652
347;2;0;1;0;1;0;0;0;1;1;0;0;0;4;507.837303
348;3;0;0;0;0;0;0;0;0;0;0;0;1;1;707.1721562
349;4;0;1;0;0;0;0;0;1;0;0;0;0;2;446.0447608
350;6;0;0;0;0;0;0;0;0;0;0;1;0;1;707.1721562
351;4;0;0;1;0;0;0;1;1;1;0;0;0;4;507.837303
352;3;0;1;0;0;0;0;0;1;2;0;1;0;5;395.5361707
353;1;0;0;0;0;0;0;0;0;0;0;1;0;1;401.2646889
354;1;0;0;0;0;1;0;0;0;0;0;1;0;2;372.338391
355;3;1;0;1;0;0;0;0;0;1;0;0;0;3;378.2551652
356;6;0;0;1;0;0;0;1;0;1;0;0;0;3;378.2551652
357;1;0;0;0;0;0;1;0;0;0;0;1;0;2;372.338391
358;3;0;0;1;0;0;0;0;1;1;0;0;0;3;378.2551652
359;3;0;1;1;0;0;0;0;1;1;0;0;0;4;351.883708
360;5;0;0;0;0;0;0;0;0;0;1;0;0;1;401.2646889
361;4;0;0;0;0;0;0;0;0;1;0;0;1;2;372.338391
362;4;0;0;0;0;1;0;1;0;1;0;1;0;4;351.883708
363;5;0;0;0;0;0;1;0;2;0;1;0;1;5;350.1593899
364;3;0;0;0;1;0;0;0;2;0;1;0;0;4;351.883708
365;4;0;1;0;1;0;0;0;1;1;0;0;1;5;350.1593899
366;5;0;0;1;0;1;0;0;0;0;0;1;0;3;378.2551652
367;4;0;0;0;0;0;0;0;0;0;0;1;0;1;401.2646889
368;4;0;0;0;0;0;0;0;0;1;0;0;0;1;401.2646889
369;4;0;1;0;0;0;0;0;0;0;1;0;0;2;372.338391
370;2;0;0;1;0;0;0;2;1;1;0;0;0;5;350.1593899
371;2;0;0;1;1;0;0;0;2;0;1;0;0;5;350.1593899
372;6;0;1;0;0;0;0;0;0;0;0;0;0;1;401.2646889
373;5;0;0;0;0;0;0;0;0;0;0;1;0;1;401.2646889
374;1;1;0;1;0;0;0;1;0;1;0;0;0;4;351.883708
375;3;0;2;1;0;0;0;0;0;1;0;0;0;4;351.883708
376;5;0;0;1;0;0;0;0;0;0;1;0;0;2;372.338391
377;5;0;0;0;0;0;0;0;0;1;0;0;0;1;401.2646889
378;6;0;0;0;0;1;0;0;1;0;1;0;0;3;378.2551652
379;5;0;0;0;1;0;0;0;3;0;1;0;0;5;350.1593899
380;4;0;0;0;0;0;1;0;0;0;0;0;1;2;372.338391
381;5;1;0;0;0;0;0;0;1;1;0;0;1;4;351.883708
382;2;0;2;1;0;0;0;0;1;0;1;0;0;5;350.1593899
383;6;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
384;3;0;0;0;0;0;1;0;0;0;0;0;1;2;372.338391
385;5;0;2;0;1;0;0;0;0;1;0;0;0;4;351.883708
386;1;0;0;0;1;0;0;0;0;0;1;0;0;2;372.338391
387;6;0;1;0;1;0;0;0;2;1;0;0;0;5;350.1593899
388;6;2;1;1;0;0;0;0;0;1;0;0;0;5;350.1593899
389;2;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
